ဗျံက်ဗျ,"[ปฺฺยอกแปฺฺย.]ก.หยอกเล่น,กระเซ้าเย้าแหย่.",
ဗျဵု,[เปฺฺยอ]ก.หิว.,
ဗျဵုထၚ်,"[เปฺฺยอทัง]ก.อยาก,หิวกระหาย.",
ဗျဵုပလီု,"[เปฺฺยอปะลาม]ก.ประจาน,นินทา,ป้ายร้าย,มุ่งร้าย.",
ဗျဵုဗျံက်,"[เปฺฺยอปฺฺยอก]ก.ยุยง,ยุแหย่.",
ဗျဵုသ္ကဟ်,"[เปฺฺยอซะกอ.ฮ]ก.หิวโซ,อดอยากปากแห้ง.",
ဗျဵုသ္ဍက်,"[เปฺฺยอซะดัก]ก.ยุยง,ยุแหย่.",
ဗြ,[แปฺฺร.]ว.สาก.,
ဗြဗြုတ်,[แปฺฺร.ปฺฺรุด]ว.ขรุขระ.,
ဗြသၞေၚ်,"[แปฺฺร.ซะเนียง]น.มงกุฏ,ชฎา,กระบังหน้า.",
ဗြဟ္မဏော,[แปฺฺร.ฮแมฺ.เนา]น.พราหมณ์.,
ဗြက်,"[แปฺ.แรฺก]ว.เร่ง,รีบ,รีบเร่ง,โดยเร็ว.",
ဗြန်,"[ปฺฺรอน]น.พยัคฆ์,เสือโคร่ง.",
ဗြမ်,[ปฺฺรอม]ก.ล่ม,
ဗြာတ်,[ปฺฺราด]น.กล้วย.,
ဗြာတ်ကွ,"[ปฺฺราดกฺวะ]น.กล้วยเตี้ย,กล้วยแคระ.",
ဗြာတ်ဂလာ,[ปฺฺราดแกฺ.แลฺ-า]น.กล้วยไข่.,
ဗြာတ်ဆေရန်,[ปฺฺราดเชรอน]น.กล้วยเล็บมือนาง.,
ဗြာတ်ဇမှဴတ္ၚေက်,[ปฺฺราดแจฺ.มาวตะเงียก]น.กล้วยปากนกแก้ว.,
ဗြာတ်ဍာ်တဟ်,[ปฺฺราดดาจตอ.ฮ]น.กล้วยน้ำว้า.,
ဗြာတ်ဍာ်သာဲ,[ปฺฺราดดาจซาย]น.กล้วยนอมน้ำผึ้ง.,
ဗြာတ်ထဝ်,[ปฺฺราดทอ]น.กล้วยนาก.,
ဗြာတ်ဒြၚ်စိၚ်,[ปฺฺราดแตฺฺรงเจิญ]น.กล้วยงาช้าง.,
ဗြာတ်ပတေၚ်,[ปฺฺราดปะตอญ]น.กล้วยหักมุกเหลือง.,
ဗြာတ်ဗဳလာ,[ปฺฺราดปีฺแลฺ-า]น.กล้วยหักมุกส้ม.,
ဗြာတ်မ,[ปฺฺราดแมฺ.]น.กล้วยตานี.,
ဗြာတ်လ္ဂုၚ်,[ปฺฺราดแลฺ.เกฺิง]น.กล้วยน้ำว้า.,
ဗြာတ်လ္ၚာပ်စိၚ်,[ปฺฺราดแลฺ.งฺาบเจิญ]น.กล้วยกรามช้าง.,
ဗြာတ်လာၚ်,[ปฺฺราดลฺาญ]น.กล้วยตานี(ไม่มีเม็ด).,
ဗြာတ်သၠ,[ปฺฺราดซะละ]น.กล้วยหอม.,
ဗြာတ်အရုတ်,[ปฺฺราดอะรฺุด]น.กล้วยเต่า.,
ဗြာန်,[ปฺฺราน]น.นายพราน.,
ဗြိၚ်,[เปฺฺริญ]น.ท้องมาน.,
ဗြု,"[ปฺฺรุ] 1.ก.พูด,ส่งเสียง.  2.ว. (เสียง)ดัง.",
ဗြုကၟုဲ,[ปฺฺรุกะมุย]ก.ส่งเสียงกระจายไปทั่ว.,
ဗြုကြဵု,[ปฺฺรุกฺรอ]ก.พูดกระแทกเสียง.,
ဗြုကၠံၚ်တမဳ,[ปฺฺรุกฺลองตะมอย]ก.ส่งเสียงไพเราะ.,
ဗြုဂဟီ,[ปฺฺรุแกฺ.ฮิม]ก.ส่งเสียงคำราม.,
ဗြုစမြေက်,[ปฺฺรุจอมเรียก]ก.พูดเสียดสี.,
ဗြုန်ဗြိုၚ်,"[ปฺฺรุนปฺฺริาง]ว.หยาบ,กระด้าง,ขรุขระ.",
ဗြုဲ,"[ปฺฺรุย] 1.ว.กระจัดกระจาย,รุ่ยร่าย,รุงรัง.  2.ก.พรม(น้ำ).",
ဗြုဲဗြုဲ,"[ปฺฺรุยปฺฺรุย]ว.กระจัดกระจาย,รุ่ยร่าย,รุงรัง.",
ဗြုလလဳ,"[ปฺฺรุแลฺ.ลีฺ]ก.ส่งเสียงระทึก,ส่งเสียงกัมปนาท.",
ဗြူဗြူ,"[ปฺฺรูปฺฺรู]ว.ร่วงพรู,พรั่งพรู.",
ဗြေၚ်,[เปฺฺรียง]น.ไม้ไผ่ชนิดหนึ่งไม่มีหนาม.,
ဗြေဝ်,[เปฺฺร]น.ผ้าแพร.,
ဗြေဟ်,[เปฺฺร.ฮ]น.ป่าละเมาะ.,
ဗြဲ,[ปฺฺรัว]น.ฝน.,
ဗြဲပၠဳ,"[ปฺฺรัวปฺลอย]น.ลูกเห็บ,ฝนลูกเห็บ.",
ဗြော်,"[โปฺฺรก]ว.มาก,บริบูรณ์.",
ဗြော်ဗြး,"[โปฺฺรกแปฺร.ฮฺ]ว.มากมาย,ดารดาษ,เต็มไปทั่ว.",
ဗြော်ဗဝ်,"[โปฺฺรกปฺอ]ว.ก.มากมาย,บริบูรณ์.",
ဗြောန်ဗြောက်,"[โปฺฺรนโปฺฺรก]ว.บริบูรณ์,มากมาย,เต็มไปทั่ว.",
ဗြောံ,"[โปฺฺรม]ว.งงงวย,เจิดจ้า.",
ဗြဴ,"[แปฺฺร-า] 1.น.หญิง,เพศหญิง.  2.น.ภรรยา,เมีย.",
ဗြဴကၟာဲ,"[แปฺฺร-ากะมาย]น.หญิงหม้าย,แม่หม้าย.",
ဗြဴကလဝ်,"[แปฺฺร-ากะลอ]น.คุณหญิง,คุณนาย.",
ဗြဴကာလကနဳ,"[แปฺฺร-ากาละกะนอย]น.หญิงกาลกิณี,นางกาลกิณี.",
ဗြဴစရာဲဍုၚ်,"[แปฺฺร-าจะรายเดิง]น.หญิงโสเภณี,หญิงงามเมือง.",
ဗြဴညးဍုၚ်,[แปฺฺร-าแญฺ.เดิง]น.หญิงชาวเมือง.,
ဗြဴဒောၚ်,[แปฺฺร-าโตฺง]น.หญิงเจ้าพิธีรำผี.,
ဗြဴမိန်,"[แปฺฺร-ามิฺน]น.นางชี,แม่ชี.",
ဗြဴမိမိန်,"[แปฺฺร-ามิฺมิฺน]น.แม่นม,หญิงพี่เลี้ยง.",
ဗြဴမှံၚ်မှ,[แปฺฺร-ามองมะ]น.สาวใช้.,
ဗြဴလဝုဲ,[แปฺฺร-าแลฺ.วฺุย]น.สุภาพสตรีชั้นสูง.,
ဗြဴဝုတ်,[แปฺฺร-าวฺุด]น.หญิงสาว.,
ဗြဴဝေသဳ,"[แปฺฺร-าเวฺซอย]น.หญิงแพศยา,หญิงโสเภณี.",
ဗြဴအဵုဗဵု,"[แปฺฺร-าเออเปฺอ]น.หญิงงามเมือง,หญิงสำส่อน.",
ဗြဴသမတ်,"[แปฺฺร-าซะมอด]น.ดรุณี,สาวน้อย,สาวรุ่น.",
ဗြဴသၟိၚ်,"[แปฺฺร-าซะเมิญ]น.ภริยาเจ้านาย,หญิงผู้นำ.",
ဗြဴသိုက်ခမာ,"[แปฺฺร-าซิากคะมา]น.หญิงพรหมจารี,หญิงสุขุมาลชาติ.",
ဗြံ,[ปฺฺรอม]ก.ล่ม.,
ဗြံက်,"[ปฺฺรอก]น.กระบวยตักน้ำ,กระบวย,ภาชนะใช้ตักหรือตวงทำมาจากกะลามะพร้าว.",
ဗြံက်က္ဍဟ်,[ปฺฺรอกกะดอ.ฮ]น.หัวกะโหลก.,
ဗြံက်ဂၞာ,"[ปฺฺรอกแกฺ.แนฺ-า]น.กะลา,กะโหลกกะลา.",
ဗြံက်ဍာ်,[ปฺฺรอกดาจ]น.กระบวยตักน้ำ.,
ဗြံက်ဗြ,"[ปฺฺรอกแปฺฺร.]ก.ตกแต่ง,ประดับประดา.",
ဗြံၚ်ဗြံၚ်,[ปฺฺรองปฺฺรอง]ว.ตื่นเต้น.,
ဗြီု,[เปฺฺริม]น.พระพรหม.,
ဗြိုဟ်,"[เปฺฺรอ.ฮ] 1.น.จักรราศี.  2.น.แผนที่,สัณฐาน,สัดส่วน(มักใช้กับงานก่อสร้าง).",
ဗြိုအ်,[เปฺฺรอ.]น.ฝี.,
ဗၠၚ်,"[แปฺฺลง]ว.เอียง,เฉียง,เฉ.",
ဗၠၚ်မတ်,[แปฺฺลงมฺอด]ก.ชำเลืองตา.,
ဗၠတ်,[ปฺฺลอด]น.มะซาง.,
ဗၠန်,"[ปฺฺลอน]ก.พาด,ไต่,กริยาที่ใช้เท้าข้างหนึ่งพาดหรือเกี่ยวเพื่อไต่ขึ้นที่สูง.",
ဗၠန်ဗတက်,"[ปฺฺลอนแปฺ.ตัก]ก.หกคะเมน,พลิกกลับ,ตีลังกา.",
ဗၠဝ်,"[ปฺฺลอ]น.สิ่งที่ใช้กำบังในพิธีรำผี,ดั้ง,โล่กำบัง.",
ဗၠအ်,"[ปฺฺลอ.]ก.ปะ,ซ่อม.",
ဗၠံ,"[ปฺฺลอ.]ก.ปะ,ซ่อม.",
ဗၠာဲ,"[ปฺฺลาย]ว.หนุ่ม,พลาย.",
ဗၠာဲပရံၚ်,"[ปฺฺลายปะรอง]น.หนุ่มใหญ่,ชายวัยกลางคน.",
ဗၠာဲသၟိၚ်,"[ปฺฺลายซะเมิญ]น.มหาดเล็ก,ตำรวจ,ข้าราชการ.",
ဗၠာဲသမုဲလေၚ်,"[ปฺฺลายซะมุยเลียง]น.หนุ่มวัยรุ่น,วัยหนุ่มแตกพาน.",
ဗၠိၚ်,"[เปฺฺลิญ]ก.เป็น,มี.",
ဗၠိန်,"[ปฺฺลิน]ว.เฉไฉ,ฉ้อฉล,เลี่ยง,เบี่ยง.",
ဗၠိန်ဖျေၚ်,"[ปฺฺลินเพฺยียง]ว.เฉไฉ,ฉ้อฉล,ตบตา,ลวงตา,ปลิ้นปล้อน.",
ဗၠေၚ်,"[เปฺฺลียง]ก.ออกนอกทาง,ไถล.",
ဗၠေတ်,"[เปฺฺลด]ว.พลาด,ผิด.",
ဗၠေတ်ဗၠေၚ်,[เปฺฺลดเปฺฺลียง]ว.ผิดพลาด.,
ဗၠေတ်ဗၠောတ်,"[เปฺฺลดโปฺฺลด]ว.ผิด ๆ ถูก ๆ,ข้าง ๆ คู ๆ.",
ဗၠဲ,[ปฺฺลัว]น.มุก.,
ဗၠောအ်,"[โปฺฺล.]ก.นาบ,ปะ,ทาบ,ซ่อม,อุด.",
ဗၠံၚ်ၜဳ,"[ปฺฺลองบี] 1.ว.คุยโม้,คุยเขื่อง.  2.ว.ก้อง,สะท้อน.",
ဗၠး,[แปฺ.แลฺ.ฮ]ก.ปล่อย.,
ဗၠး,"[แปฺฺล.ฮ] 1.ก.พ้น,หาย,แคล้วคลาด.  2.ว.อิสระ,เป็นไท. 3.ว.ผิดระเบียบ.",
ဗၠိုက်,"[ปฺฺลิาก]ก.จม,จมปลัก.",
ဗၠိုၚ်,"[ปฺฺลิาง]น.หน่อ,ไหล(บัว).",
ဗၠိုၚ်ခြ,"[ปฺฺลิางคฺระ] 1.ว.หนา,ทึบ.  2.น.สถานที่ซึ่งมีต้นไม้ขึ้นหนาทึบ,พงไม้หนาทึบ.",
ဗွက်,"[แปฺ.แวฺก]น.ผู้ติดตาม,การติดตาม.",
ဗွက်တရဴ,"[แปฺ.แวฺกตะราว]น.ผู้ติดตาม,การติดตามไป.",
ဗွဝ်,"[แปฺ.วฺอ] 1.น.กอง.  2.ก.กอง,สุ่ม.  3.ลน.กอง.",
ဗွုတ်,[แปฺ.วฺุด]น.เครื่องโม่.โม่.,
ဗွုတ်ပမတ်,"[แปฺ.วฺุดปะมอด]น.เครื่องกำเนิดไฟฟ้า,ไดนาโม.",
ဗွဲ,"[ปฺัว]บุพ.โดย,ทาง,ตาม.",
ဗွဲကြဴ,[ปฺัวกฺราว]ว.ภายหลัง.,
ဗွဲကြဴဟွံလံ,"[ปฺัวกฺราวเฮอ.ลฺอ.]ว.ภายในไม่ช้า,ต่อมาไม่นาน.",
ဗွဲဓဝ်,"[ปฺัวทฺอ]ว.โดยธรรม,โดยยุติธรรม.",
ဗွဲပမိက်စိုတ်,"[ปฺัวปะเมิจจอด]ว.ตามใจชอบ,ตามใจปรารถนา.",
ဗွဲမလောန်,"[ปฺัวแมฺ.โฺลน]ว.เป็นอันมาก,โดยอย่างยิ่ง.",
ဗွဲယုတ္တိ,"[ปฺัวยฺุตตอย.]ว.โดยแท้จริง,อย่างถูกต้อง.",
ဗွဲသၟတ်,[ปฺัวซะมอด]ว.โดยแท้.,
ဗွဲသွာ,"[ปฺัวฟา]ว.โดยง่ายดาย,อย่างง่ายดาย.",
ဗွဲဨကန္တ,"[ปฺัวเอกอนตะ]ว.โดยที่สุด,อย่างที่สุด,อย่างแท้จริง.",
ဘ,"[แพฺ.] 1.น.พยัญชนะตัวที่24ของมอญ.  2.ก.หลอก,ทำให้กลัว.",
ဘကမၠ,"[แพฺ.กอมละ]ก.หลอก,ทำให้กลัว,ข่มขู่.",
ဘဂစေမ်,[แพฺ.แกฺ.เจม]น.หุ่นไล่กา.,
ဘပၠ,"[แพฺ.ปฺละ]ก.หลอก,ทำให้กลัว.",
ဘယ,"[แพฺ.แยฺ.]น.ภัย,ความกลัว.",
ဘယာပ်,"[แพฺ.ยฺาบ]ก.กระพือ เช่น กระพือปีก,ขยับ,แผ่ เช่น แผ่เมตตา.",
ဘဝ,"[แพฺ.แวฺ.]น.ภพ,ชาติ.",
ဘဝက်,ดู ဗဝက်,
ဘဝၚ်ဂ,"[แพฺ.แวฺงแกฺ.]น.ความพึงพอใจ,ภวังค์.",
ဘဝိုက်,ดู ဗဝိုက်,
ဘက်,[แพฺก]น.โภคทรัพย์.,
ဘၚ်,"[แพฺง] 1.น.กัญชา.  2.ว.เหม่อ,เคลิ้ม,มึนงง.",
ဘၚ်က္ၜိၚ်,"[แพฺงกะเบิญ]ว.เหม่อ,เคลิ้ม,เคลิบเคลิ้ม.",
ဘၚ်ပိၚ်,"[แพฺงเปิญ]ว.เหม่อ,เคลิ้ม,มึนงง.",
ဘၚ်ဘုဲ,"[แพฺงพฺุย]ว.เหม่อ,เคลิ้ม,มึนงง.",
ဘၚ်မှဲ,"[แพฺงมัว]ว.เหม่อ,เคลิ้ม,มึนงง.",
ဘၚ်ယာ,"[แพฺงแยฺ-า]ว.เหม่อ,เคลิ้ม,มึนงง",
ဘတ်,"[พฺอด] 1.น.เดือน10ทางจันทรคติ.  2.น.อาหาร,ภัตตาหาร.",
ဘဒြ,"[พฺอดแตฺฺร.]น.ภัทร,ดี,งาม.",
ဘဒြကဝ်,[พฺอดแตฺฺร.กอ]น.ภัทรกัป.,
ဘာ,"[แพฺ-า]น.วัด,โรงเรียน.",
ဘာ်,"[พฺาจ]น.ครึ่งหนึ่ง,ส่วนหนึ่ง.",
ဘာဂ,"[แพฺ-าแกฺ.]น.ภาค,ส่วน,ครึ่งหนึ่ง,",
ဘာဇန,"[แพฺ-าแจฺ.แนฺ.]น.ภาชนะ,ของใช้.",
ဘာန်,"[พฺาน]ก.ภาวนา,บริกรรม.",
ဘာဗ္တောန်လိက်,[แพฺ-าแปฺ.โตนเลิฺจ]น.โรงเรียน.,
ဘာဝနာ,"[แพฺ-าแวฺ.แนฺ-า]ก.ภาวนา,บริกรรม.",
ဘာသာ,[แพฺ-าซา]น.ภาษา.,
ဘာသာသနာ,[แพฺ-าซาซะนา]น.วัดในพุทธศาสนา.,
ဘိက္ခ,[เพฺิจคะ]น.ก้อนข้าว.,
ဘိက္ခု,"[เพฺิจคุ]น.พระภิกษุ,ผู้ขอ.",
ဘိၚ်,[เพิฺญ]น.ฝิ่น.,
ဘိၚ်တလိၚ်,"[เพฺิญตะเลิญ]ก.ตกตะลึง,ตะลึงงัน.",
ဘိၚ်ဘၚ်,"[เพฺิญแพฺง]ก.ตะลึง,มึนงง.",
ဘိန်,[พิฺน]น.ฝิ่น.,
ဘိမ္မ,"[พฺิมแมฺ.]น.แมลงภู่,ภมร.",
ဘိသေခ,[พฺิเซคะ]น.อภิเษก.,
ဘုတ်,[พฺุด] 1.น.ภูตผี.  2.น.วิหาร.,
ဘုမ်,"[พฺุม]น.ภูมิ,ที่อยู่.",
ဘုံ,"[พฺุม]น.ภูมิ,ที่อยู่.",
ဘုမ္မဇဵု,"[พฺุมแมฺ.เจฺอ]น.ภูมิเทวดา,เทวดาประจำภาคพื้น.",
ဘုမ္မသိုန်,[พฺุมแมฺ.ซอน]น.พิมเสน.,
ဘူဝတ်,[พฺูวฺอด]น.พหูพจน์.,
ဘေဒဥပါဲ,[เพฺแตฺ.อุบาย]น.เพทุบาย.,
ဘဲ,[พฺัว]น.ภัย.,
ဘဲလ္ၚ,"[พฺัวแลฺ.แงฺ.]น.โพยภัย,โทษทัณฑ์.",
ဘောဂ,[โพฺวแกฺ.]น.โภคทรัพย์.,
ဘောဇိုန်,[โพฺวเจิฺน]น.โภชนาหาร.,
ဘိုက်ဘက်,"[พฺิากแพฺก]น.โภคสมบัติ,โภคทรัพย์.",
ဘိုၚ်စိုတ်,"[พฺิางจอด]ว.เซื่องซึม,เหงาหงอย,เศร้าซึม,ซึมเศร้า.",
ဘိုၚ်ဘၚ်ယာ,"[พฺิางแพฺงแยฺ-า]ว.งงงวย,มึนงง,สะลึมสะลือ.",
ဘိုၚ်ဘုဲ,ดู ဘၚ်ဘုဲ,
ဘိုအ်,"[เพฺอ.] 1.บุพ.สำหรับ,เผื่อ.  2.ลน.ส่วน.",
မ,"[แมฺ.]น.พยัญชนะตัวที่26ของมอญ.  2.น.พ่อ.  3.ว.อัน,ซึ่ง,ผู้. 4.น.เมล็ดพันธุ์. 5.ลน.เม็ด,ลูก,หน่วย,ผล,ฟอง,ใบ.",
မကြိုက်,"[แมฺ.กฺริาก] 1.น.ลูกอัณฑะ.  2.ว.เหมาะสม,สมควร.",
မကၠဵု,[แมฺ.กฺลอ]น.สมอพิเภก.,
မကွိတ်,[แมฺ.กฺวิด]น.มะขวิด.,
မကဝ်,"[แมฺ.กอ] 1.น.มกราคม.  2.น.มังกร,ราศีมังกร.",
မကေအ်,[แมฺ.เก.]น.อวัยวะเพศหญิง.,
မခါ,[แมฺ.คา]น.เมล็ดผักขม.,
မဂတောန်,[แมฺ.แกฺ.โตน]น.ลูกประคำ.,
မဂွာ,[แมฺ.แกฺฺว-า]น.ลูกปัด.,
မဂဝေၚ်,[แมฺ.แกฺ.เวีฺยง]น.ลูกกระสุนดิน,
မ္ဂး,[แมฺ.แกฺ.ฮ]ว.ว่าดังนี้.,
မၚိုဟ်,"[แมฺ.เงฺอ.ฮ]ว.แข็ง,กระด้าง.",
မၚိုဟ်တဍောဟ်,"[แมฺ.เงฺอ.ฮตะโด.ฮ]ว.ดื้อด้าน,ดื้อรั้น,หัวรั้น.",
မၚိုဟ်ထဍိုဟ်,"[แมฺ.เงฺอ.ฮทะดอ.ฮ]ว.ดื้อด้าน,ดื้อรั้น,หัวรั้น.",
မဆိ,[แมฺ.ชิ]น.อวัยวะเพศหญิง.,
မဆု,[แมฺ.ชุ]น.อวัยวะเพศชาย.,
မညဝ်,ดู ဒညောဝ်,
မညောအ်,[แมฺ.โญฺ.]น.ต้นยอ.,
မနိက်,"[แมฺ.เนิฺจ]น.มณี,ทับทิบ,อัญมณี.",
မနဳ,[แมฺ.นีฺ]น.ทับทิม.,
မနုသ္သ,[แมฺ.นฺุดซะ]น.มนุษย์.,
မနော,"[แมฺ.โนฺว]น.มโน,ใจ.",
မပၠဳ,[แมฺ.ปฺลอย]น.ลูกเห็บ.,
မဗောဝ်,[แมฺ.โปฺ]น.อวัยวะเพศชาย.,
မဗွဝ်,"[แมฺ.แปฺ.วฺอ]น.พันธุ์พืช,ต้นกล้า.",
မဗိဇ္ဇ,"[แมฺ.ปฺิดแจฺ.]น.กำพืด,เชื้อสาย.",
မမရဳ,[แมฺ.แมฺ.รีฺ]น.ลูกประสักเรือ.,
မယိ,"[แมฺ.ยิฺ]น.จ้าว,เทพารักษ์.เช่น မယိဂြိုပ် จ้าวป่า,เทพารักษ์ประจำป่า.",
မရဏ,"[แมฺ.ระนะ]น.ความตาย,มรณะ.",
မရနုက်ကဵု,"[แมฺ.แรฺ.เนิฺกกอ]ว.ครั้งที่,ลำดับที่.",
မရပံၚ်,[แมฺ.แรฺ.ปอง]น.มีดอีโต้,
မရာတ်,[แมฺ.ราด] 1.น.มหาราช.  2.ส.คำแทนชื่อพระราชา.,
မရေက်,[แมฺ.รฺอจ]น.พริก.,
မရေက်ကလံက်အကး,[แมฺ.รฺอจกะลอกอะกะฮ]น.พริกชี้ฟ้า.,
မရေက်ကသဵု,[แมฺ.เรีฺยกกะซอ]น.เดือน9ทางจันทรคติ.,
မရေက်ခမိဟ်,[แมฺ.รฺอจคะมิฮ]น.พริกไทย.,
မရေက်ဂွဝ်,[แมฺ.รฺอจกฺฺวอ]น.บอระเพ็ด.,
မရေက်ဂွဝ်ဗုၚ်စိၚ်,"[แมฺ.รฺอจกฺฺวอเปิฺงเจิญ]น.บอระเพ็ดพุงช้าง,กลิ้งกลางดง.",
မရေက်ဇွောဝ်,"[แมฺ.รฺอจโซฺ]น.กลิ้งกลางดง,บรเพ็ดยางแดง.",
မရိုတ်,[แมฺ.เริฺด]น.น้อยหน่า.,
မလ္ၚာ,"[แมฺ.แลฺ.แงฺ-า]น.รายจุด,รำดำเล็ก ๆ,ขนเสื้อผ้า,เมล็ดงา.",
မလမ်,[แมฺ.ลฺอม]น.ผง(ที่เข้าตา).,
မလာ,[แมฺ.แลฺ-า]น.พนักพิง.,
မလာ်,[แมฺ.ลฺาจ]ก.ลืม(ตา)เช่น မလာ်မတ် ลืมตา.,
မလာ်မွဲ,"[แมฺ.ลฺาจมัฺว]ก.เพ่งดู,จ้องดู.",
မလာ်ရံၚ်,"[แมฺ.ลฺาจรฺอง]ก.มองดู,เพ่งดู,จ้องดู,เบิ่งตาดู.",
မလောၚ်,"[แมฺ.โลฺง]ว.ก้อง,กัมปนาท.",
မလောၚ်မလေံ,[แมฺ.โลฺงแมฺ.เลฺ.]ว.เบื่อหน่าย.,
မလဵု,[แมฺ.เลฺอ]น.มะลิ.,
မလဵုဂြိုပ်,[แมฺ.เลฺอเกฺฺริบ]น.มะลิป่า.,
မလဵုစေဝ်,[แมฺ.เลฺอเจ]น.มะลิซ้อน.,
မလဵုထပှ်ထပ်,[แมฺ.เลฺอทะปอ.ฮทอบ]น.มะลิฉัตร.,
မလဵုအိက်စါၚ်,[แมฺ.เลฺอเอิจจาญ]น.มะลิไส้ไก่.,
မသ,"[แมฺ.ซะ] 1.ว.เหม็น.  2.น.เหล่ากอ,เชื้อสาย.",
မသသအဟ်,[แมฺ.ซะซะออ.ฮ]ว.เหม็นสาบ.,
မသသအုယ်,[แมฺ.ซะซะอุย]ว.เหม็นเน่า.,
မသသအေဟ်,[แมฺ.ซะซะเอ.ฮ]ว.เหม็นคาว.,
မသာန်,[แมฺ.ซาน]น.เมล็ดรัก(จากต้นรักซึ่งเป็นไม้ยืนต้น).,
မသုန်,[แมฺ.ซุน]ว. (จำนวน) 5.,
မသုန်စေါဟ်,[แมฺ.ซุนโจ.ฮ]ว. (จำนวน) 50.,
မဟဂ္ဂိုတ်,"[แมฺ.ฮักเกิฺด]ว.ประกอบ,มหัคคตะ.",
မဟာ,"[แมฺ.ฮา]ว.มหา,ใหญ่,กว้าง.",
မဟာသမိတ်,[แมฺ.ฮาซะมิด]น.มหาสมุทร.,
မဟိမု,"[แมฺ.ฮอย.มฺุ]ว.ชื่อว่า,นามว่า.",
မဟူရာ,[แมฺ.เฮารา]น.อุตพิด.,
မဟေသဳ,[แมฺ.เฮซอย]น.พระมเหสี.,
မဟေသဳဗြဴ,"[แมฺ.เฮซอย]น.พระมเหสี,พระนางเจ้า.",
မၜဲကောန်ကၠဵု,[แมฺ.บัวโกนกฺลอ]น.หมามุ่ย.,
မအိတ,[แมฺ.อิตะ]น.ปู่.,
မအဳ,[แมฺ.อี]น.ผลเร่ว.,
မက်ဖဵု,[แมฺกพอ]น.มรรคผล.,
မက်မတ်,"[แมฺกมฺอด]ก.ปราถนา,ตั้งใจ.",
မဂ္ဂ,[แมฺกแกฺ.]น.มรรค.,
မၚ်,"[แมฺง]ก.คอย,เฝ้า เช่น မၚ်ကၚ် เฝ้าด่าน,อยู่ยาม.",
မၚ်ကြေအ်,[แมฺงเกฺร.]น.สลัดได.,
မၚ်ဂြာဲ,[แมฺงกฺฺราย]น.พยับแดด.,
မၚ်္ဂလ,[แมฺงแกฺ.แลฺ.]น.มงคล.,
မၚ်ဂၠန်,[แมฺงกฺฺลอน]น.มะขาม.,
မၚ်ဂဝ်,[แมฺงกฺอ]น.มังกร.,
မၚ်ဂုတ်,[แมฺงกฺุด]น.มังคุด.,
မၚ်ဇမောတ်,"[แมฺงแจฺ.โมฺด]ก.คาดหวัง,หมายมั่น.",
မၚ်ဇေန်,"[แมฺงเจฺน]น.ตำรา,คำพยากรณ์,พงศาวดาร,ลายแทง.",
မၚ်ဗၠာဲ,"[แมฺงปฺฺลาย]น.ชายหนุ่ม,มานพ.",
မၚ်မွဲ,"[แมฺงมัฺว]ก.ปฏิบัติ,รักษา,ดูแล,ปกป้อง,เฝ้าระวัง.",
မၚ်ယန်,[แมฺงยฺอน]น.ยันต์.,
မၚ်လဇ,[แมฺงแลฺ.แจฺ.]ก.คอยท่า.,
မၚ်လာဲ,[แมฺงลฺาย]น.ลายแทง.,
မၚ်လံ,[แมฺงลฺอม]น.มาตรวัด เท่ากับ7วา.,
မစ္စုမာ,[มฺอดจุแมฺ-า]น.มัจจุมาร.,
မစ္ဆေရ,[มฺอดเชระ]ว.ตระหนี่.,
မဇ္ၛိမဒိုဟ်,"[มฺอดชิฺแมฺ.เตฺอ.ฮ]น.ศูนย์กลาง,มัชฌิมทิศ.",
မဇ္ဇိမနိကာဲ,[มฺอดชิฺแมฺ.นิฺกาย]น.มัชฌิมนิกาย.,
မဇ္ၛိမာ,"[มฺอดชิฺแมฺ-า]ว.กลาง,ปานกลาง,ท่ามกลาง.",
မဇ္ၛဟ်,"[มฺอดชฺอ.ฮ]ว.มัชฌิมะ,ปานกลาง.",
မည္ည,[มฺอนแญฺ.]น.ชาวมอญ.,
မတ်,"[มฺอด] 1.น.ตา.  2.น.พลอย,อัญมณี,หัวแหวน.  3.ลน.ชนิด,อย่าง,ขนาน.",
မတ်စိၚ်,[มฺอดเจิญ]น.ตาตุ่ม.,
မတ်ဗ္ဂဲ,[มฺอดแปฺ.กัฺว] 1.น.ตาแมว.  2.น.เพชรตาแมว.,
မတ်ဗြဲ,[มฺอดปฺฺรัว]น.เมฆ.,
မတ်ဝေလု,"[มฺอดเวฺลฺุ]น.หยก,พลอยสีเขียว.",
မတ်သလေဝ်,[มฺอดซะเล]น.ตาเหล่.,
မန်,"[มฺอน] 1.น.มอญ,ชาวมอญ.  2.ก.บริกรรม เช่น မန်ဂါထာ บริกรรมคาถา.",
မန်ဓါတ်,"[มฺอนทฺาด]น.พระมันตธาตุ,พระมหากษัตริย์.",
မန်ယန်,"[มฺอนยฺอน]ก.บริกรรมคาถา,ลงยันต์.",
မန်အုံ,"[มฺอนอุม]ก.บริกรรมคาถา,เสกเป่ามนต์.",
မှ်,"[มฺอ.ฮ]ก.จุด,เจาะ,ไช เช่น မှ်ဗနောတ် เจาะด้วยเหล็กหมาด.",
မှ်မာဲ,[มฺอ.ฮมฺาย] 1.น.ต้นคราม.  2.ว.สีคราม.,
မအ်,"[มฺอ.]ก.ตั้งรับ,ตั้งท่า.",
